piezo_rms,piezo_peak,mic_rms,mic_zcr,mic_energy,ratio,label
1983.76,2000.0,1231.61,0.188,3.09,1.611,0
1984.06,2001.0,973.39,0.25,2.99,2.038,0
1977.2,2000.0,1152.54,0.172,3.06,1.716,2
1978.02,1991.0,1262.76,0.078,3.1,1.566,0
1974.33,2007.0,372.84,0.0,2.57,5.295,0
1980.42,1990.0,1035.87,0.094,3.02,1.912,2
1969.39,1986.0,1301.06,0.125,3.11,1.514,0
1994.06,2019.0,1138.36,0.25,3.06,1.752,3
1968.19,1986.0,903.28,0.109,2.96,2.179,2
1975.2,1992.0,743.75,0.078,2.87,2.656,2
2002.01,2017.0,1598.54,0.109,3.2,1.252,1
1983.68,1993.0,1020.08,0.172,3.01,1.945,2
1974.32,2005.0,1202.78,0.172,3.08,1.641,3
2006.65,2040.0,1098.82,0.156,3.04,1.826,1
1984.32,1992.0,573.29,0.078,2.76,3.461,1
1976.13,1986.0,318.72,0.0,2.5,6.2,1
2008.12,2039.0,643.2,0.062,2.81,3.122,3
1968.89,2009.0,745.03,0.125,2.87,2.643,0
1974.47,1992.0,1326.99,0.219,3.12,1.488,3
1995.58,2038.0,950.89,0.125,2.98,2.099,0
1986.86,2002.0,1206.24,0.484,3.08,1.647,0
1972.07,2006.0,337.44,0.125,2.53,5.844,0
1976.52,1990.0,895.61,0.25,2.95,2.207,2
1981.69,1993.0,925.45,0.125,2.97,2.141,2
1981.65,1992.0,331.52,0.0,2.52,5.977,2
1980.16,2004.0,479.77,0.0,2.68,4.127,3
2006.29,2027.0,336.82,0.0,2.53,5.957,3
1988.53,2018.0,1301.86,0.109,3.11,1.527,1
2009.49,2027.0,494.33,0.094,2.69,4.065,1
1972.77,1989.0,1305.29,0.078,3.12,1.511,0
1902.28,1940.0,1237.98,0.141,3.09,1.537,3
1981.17,2002.0,1204.71,0.141,3.08,1.645,0
1983.8,1992.0,487.15,0.109,2.69,4.072,1
1984.71,1993.0,434.42,0.0,2.64,4.569,2
1965.44,1976.0,1121.01,0.141,3.05,1.753,3
1854.97,1905.0,1073.43,0.203,3.03,1.728,3
1984.42,2001.0,683.64,0.203,2.83,2.903,0
1981.87,1992.0,459.34,0.141,2.66,4.315,0
1990.21,2003.0,1018.1,0.438,3.01,1.955,0
1981.12,1992.0,458.86,0.266,2.66,4.318,0
1975.08,2003.0,1312.29,0.141,3.12,1.505,0
1978.59,2002.0,1217.9,0.172,3.09,1.625,3
1975.17,1989.0,434.06,0.125,2.64,4.55,2
1961.62,1973.0,716.8,0.172,2.86,2.737,1
1977.52,1990.0,426.33,0.0,2.63,4.638,2
1977.03,1990.0,478.9,0.156,2.68,4.128,0
2042.64,2048.0,1146.98,0.219,3.06,1.781,3
1981.14,2000.0,481.86,0.0,2.68,4.111,1
1979.89,1990.0,841.42,0.125,2.93,2.353,2
1997.77,2022.0,475.93,0.172,2.68,4.198,0
1992.61,2010.0,1446.38,0.078,3.16,1.378,1
1987.22,2028.0,1093.18,0.219,3.04,1.818,3
1970.59,2005.0,620.25,0.109,2.79,3.177,0
1983.69,2005.0,361.38,0.0,2.56,5.489,1
1994.29,2026.0,1410.25,0.219,3.15,1.414,3
2010.19,2023.0,1516.43,0.109,3.18,1.326,1
1984.66,2006.0,568.89,0.234,2.76,3.489,0
1990.53,2001.0,369.87,0.062,2.57,5.382,1
1986.32,2000.0,471.87,0.281,2.67,4.209,0
1980.22,2002.0,1315.65,0.25,3.12,1.505,0
1973.25,1992.0,593.96,0.016,2.77,3.322,2
1976.03,1992.0,1005.21,0.203,3.0,1.966,2
1985.52,2003.0,353.58,0.0,2.55,5.615,1
1983.66,2003.0,353.28,0.0,2.55,5.615,0
1999.06,2007.0,469.93,0.0,2.67,4.254,0
1976.49,1991.0,965.12,0.172,2.98,2.048,2
1995.83,2020.0,386.41,0.109,2.59,5.165,3
1979.57,1991.0,529.75,0.172,2.72,3.737,0
1980.26,1989.0,843.28,0.062,2.93,2.348,1
1987.58,2004.0,701.54,0.109,2.85,2.833,3
1992.12,2004.0,601.84,0.094,2.78,3.31,3
1988.11,2002.0,761.19,0.078,2.88,2.612,1
1978.5,1992.0,1195.91,0.234,3.08,1.654,0
1985.19,1992.0,393.61,0.0,2.6,5.044,1
1958.47,1970.0,618.17,0.094,2.79,3.168,1
1975.35,1988.0,627.01,0.109,2.8,3.15,1
1987.76,2002.0,647.86,0.203,2.81,3.068,0
1973.28,1991.0,994.93,0.203,3.0,1.983,3
1974.53,1990.0,973.58,0.172,2.99,2.028,2
1983.04,2000.0,372.15,0.047,2.57,5.329,2
1950.1,1959.0,607.13,0.141,2.78,3.212,1
1975.16,1986.0,374.3,0.0,2.57,5.277,1
1973.91,1990.0,404.55,0.125,2.61,4.879,2
2013.56,2026.0,700.08,0.062,2.85,2.876,1
1981.12,2001.0,828.66,0.109,2.92,2.391,2
1975.71,1990.0,689.35,0.203,2.84,2.866,2
1979.06,2024.0,977.54,0.312,2.99,2.025,0
1992.18,2004.0,1582.37,0.109,3.2,1.259,1
1978.83,1992.0,689.29,0.234,2.84,2.871,2
1983.21,2002.0,1005.19,0.078,3.0,1.973,2
1980.69,2006.0,1081.93,0.125,3.03,1.831,3
1975.83,1989.0,835.13,0.234,2.92,2.366,2
1915.52,2048.0,899.45,0.422,2.95,2.13,0
1981.57,1991.0,385.74,0.094,2.59,5.137,0
1968.97,1984.0,455.92,0.234,2.66,4.319,2
1976.62,1990.0,379.61,0.0,2.58,5.207,2
1973.93,2017.0,1162.84,0.188,3.07,1.698,3
1975.2,1990.0,1459.81,0.109,3.16,1.353,2
1972.53,2015.0,1113.2,0.234,3.05,1.772,3
1983.61,2003.0,821.68,0.141,2.91,2.414,0
1977.28,1992.0,695.59,0.203,2.84,2.843,2
1986.12,2002.0,696.45,0.109,2.84,2.852,0
1976.57,1992.0,675.04,0.203,2.83,2.928,3
2008.06,2026.0,888.3,0.078,2.95,2.261,1
1982.45,1990.0,508.62,0.078,2.71,3.898,1
1974.85,1989.0,993.32,0.141,3.0,1.988,2
2024.22,2041.0,1619.23,0.109,3.21,1.25,1
1979.49,1993.0,880.25,0.203,2.94,2.249,2
1971.25,1988.0,756.01,0.188,2.88,2.607,3
1989.89,2017.0,712.52,0.188,2.85,2.793,0
1968.9,1975.0,578.66,0.359,2.76,3.403,1
1978.61,2006.0,553.65,0.188,2.74,3.574,3
1983.32,2020.0,1307.44,0.281,3.12,1.517,0
1978.67,1992.0,1005.94,0.203,3.0,1.967,2
1986.11,2001.0,362.08,0.0,2.56,5.485,3
1975.34,2004.0,968.22,0.172,2.99,2.04,3
1969.73,1986.0,1061.9,0.078,3.03,1.855,2
1974.94,1992.0,996.51,0.219,3.0,1.982,2
1829.4,1939.0,1049.46,0.422,3.02,1.743,0
1934.94,2048.0,1244.9,0.094,3.1,1.554,3
1962.74,2003.0,938.47,0.062,2.97,2.091,3
1976.77,2003.0,417.62,0.062,2.62,4.733,3
1973.85,1991.0,896.8,0.094,2.95,2.201,2
1999.62,2022.0,1220.08,0.109,3.09,1.639,1
1954.79,1977.0,697.74,0.203,2.84,2.802,3
1973.64,2019.0,752.13,0.062,2.88,2.624,3
1975.11,1989.0,708.07,0.297,2.85,2.789,2
1863.57,1893.0,360.85,0.062,2.56,5.164,0
2002.33,2020.0,730.9,0.312,2.86,2.74,3
1992.98,2006.0,1142.13,0.125,3.06,1.745,1
1974.8,1989.0,1104.71,0.219,3.04,1.788,3
2034.15,2048.0,703.82,0.266,2.85,2.89,0
1980.27,1990.0,1135.0,0.078,3.05,1.745,2
1963.54,2001.0,413.76,0.0,2.62,4.746,3
1960.8,2004.0,1017.22,0.172,3.01,1.928,3
1968.33,1993.0,448.9,0.0,2.65,4.385,3
1963.93,2007.0,731.93,0.266,2.86,2.683,0
1979.66,1990.0,567.49,0.125,2.75,3.488,2
1980.69,1990.0,380.81,0.0,2.58,5.201,1
1983.43,2003.0,772.99,0.328,2.89,2.566,0
1962.79,1972.0,633.68,0.078,2.8,3.097,1
1978.92,1991.0,736.42,0.219,2.87,2.687,2
1984.63,2020.0,519.52,0.156,2.72,3.82,3
1982.0,1993.0,392.76,0.0,2.59,5.046,2
1979.1,1991.0,1004.49,0.172,3.0,1.97,2
1949.45,1956.0,1420.49,0.125,3.15,1.372,1
1986.18,1992.0,400.57,0.031,2.6,4.958,1
1979.07,1991.0,892.48,0.203,2.95,2.218,2
1991.28,2004.0,749.28,0.109,2.87,2.658,0
1975.35,2005.0,374.77,0.0,2.57,5.271,3
1967.94,1987.0,1434.82,0.094,3.16,1.372,0
1974.06,1991.0,1203.54,0.062,3.08,1.64,0
1982.19,1994.0,745.9,0.078,2.87,2.657,2
1963.87,1987.0,1343.46,0.016,3.13,1.462,0
1984.6,1991.0,748.2,0.031,2.87,2.653,1
1985.16,2005.0,344.15,0.094,2.54,5.768,1
1975.11,1991.0,403.17,0.0,2.61,4.899,2
1967.3,2005.0,1013.93,0.219,3.01,1.94,3
1973.77,1991.0,373.82,0.0,2.57,5.28,2
1977.38,1990.0,408.05,0.094,2.61,4.846,2
1974.17,1995.0,1093.71,0.203,3.04,1.805,2
2047.95,2048.0,726.53,0.25,2.86,2.819,0
1975.77,1990.0,1044.8,0.141,3.02,1.891,2
1988.57,2009.0,1354.85,0.094,3.13,1.468,0
1979.54,1993.0,835.3,0.203,2.92,2.37,2
1955.73,2001.0,778.59,0.172,2.89,2.512,3
2009.77,2030.0,1332.73,0.094,3.12,1.508,3
1968.84,1978.0,948.93,0.047,2.98,2.075,0
1993.26,2040.0,1398.24,0.141,3.15,1.426,3
1962.53,2001.0,630.49,0.172,2.8,3.113,3
1976.38,2000.0,970.88,0.047,2.99,2.036,0
2039.94,2048.0,421.68,0.062,2.62,4.838,3
1978.49,1991.0,364.83,0.047,2.56,5.423,2
1954.1,1968.0,1209.8,0.016,3.08,1.615,1
1974.17,1993.0,438.2,0.156,2.64,4.505,2
1980.94,2001.0,677.23,0.172,2.83,2.925,2
1980.69,2002.0,1099.18,0.203,3.04,1.802,2
1984.43,2003.0,435.67,0.203,2.64,4.555,0
1981.72,2002.0,836.01,0.109,2.92,2.37,2
2037.87,2048.0,994.89,0.328,3.0,2.048,0
1981.84,1992.0,1002.92,0.141,3.0,1.976,2
2013.36,2029.0,787.19,0.312,2.9,2.558,0
1957.8,1971.0,1134.66,0.062,3.05,1.725,1
1978.27,1988.0,388.4,0.0,2.59,5.093,2
1969.79,1987.0,1158.45,0.156,3.06,1.7,3
1992.73,2010.0,983.76,0.062,2.99,2.026,3
1973.95,1988.0,704.49,0.203,2.85,2.802,2
1987.63,2002.0,430.54,0.031,2.63,4.617,1
1995.63,2009.0,1028.4,0.109,3.01,1.941,3
1978.96,2018.0,1379.89,0.344,3.14,1.434,0
1981.08,2001.0,664.92,0.109,2.82,2.979,2
1975.23,1990.0,764.0,0.234,2.88,2.585,2
1952.4,1962.0,730.02,0.172,2.86,2.674,1
1973.86,1986.0,512.15,0.234,2.71,3.854,2
1980.83,1991.0,415.61,0.0,2.62,4.766,2
1976.46,1991.0,1312.54,0.094,3.12,1.506,0
1976.53,1991.0,1016.27,0.047,3.01,1.945,0
1981.69,2019.0,397.84,0.0,2.6,4.981,3
1980.3,1992.0,1013.46,0.109,3.01,1.954,0
1977.47,1992.0,766.86,0.188,2.88,2.579,2
1974.63,2018.0,1065.89,0.219,3.03,1.853,3
1987.06,2002.0,819.06,0.141,2.91,2.426,2
1978.16,1991.0,758.68,0.141,2.88,2.607,0
1983.04,1991.0,413.71,0.0,2.62,4.793,2
1966.15,2004.0,965.29,0.188,2.98,2.037,3
1978.57,1988.0,408.03,0.0,2.61,4.849,1
1971.98,1991.0,654.38,0.219,2.82,3.014,3
1976.33,1991.0,1193.55,0.188,3.08,1.656,3
1947.44,1956.0,715.71,0.109,2.85,2.721,1
1969.45,1977.0,1409.53,0.188,3.15,1.397,1
1984.06,2001.0,984.03,0.234,2.99,2.016,2
1944.73,1956.0,706.76,0.078,2.85,2.752,1
1982.15,1992.0,404.6,0.0,2.61,4.899,2
1973.04,1986.0,365.02,0.0,2.56,5.405,1
1972.94,2008.0,872.68,0.203,2.94,2.261,3
1959.94,1989.0,385.99,0.0,2.59,5.078,3
1954.17,1986.0,1772.18,0.047,3.25,1.103,1
1981.14,2001.0,410.19,0.0,2.61,4.83,0
1990.16,2022.0,454.1,0.031,2.66,4.383,3
1979.16,1992.0,890.86,0.188,2.95,2.222,3
1993.92,2007.0,1470.67,0.125,3.17,1.356,1
1977.86,2008.0,421.76,0.0,2.63,4.69,1
1984.15,2008.0,1346.63,0.219,3.13,1.473,3
1978.13,1993.0,943.6,0.156,2.97,2.096,2
1986.07,2002.0,1056.53,0.062,3.02,1.88,1
1972.71,1989.0,532.17,0.281,2.73,3.707,2
1919.33,1941.0,1108.43,0.188,3.04,1.732,3
1990.25,2005.0,261.89,0.031,2.42,7.599,1
1969.55,2002.0,465.39,0.0,2.67,4.232,3
1972.28,1990.0,438.31,0.156,2.64,4.5,2
1984.66,2002.0,951.74,0.406,2.98,2.085,0
1986.55,2008.0,977.88,0.219,2.99,2.031,3
2012.74,2047.0,827.53,0.109,2.92,2.432,0
2000.7,2019.0,421.77,0.031,2.63,4.744,1
1957.74,1970.0,736.93,0.125,2.87,2.657,1
1976.77,2002.0,576.83,0.078,2.76,3.427,1
1985.19,2003.0,597.71,0.156,2.78,3.321,0
1977.32,1990.0,688.39,0.094,2.84,2.872,2
1978.96,1993.0,1054.94,0.109,3.02,1.876,2
1968.2,1984.0,570.14,0.25,2.76,3.452,2
1988.68,2001.0,572.26,0.25,2.76,3.475,0
1984.8,2005.0,1445.89,0.203,3.16,1.373,0
1976.88,1990.0,780.71,0.172,2.89,2.532,2
1999.35,2007.0,415.5,0.0,2.62,4.812,1
1948.38,1961.0,443.32,0.0,2.65,4.395,0
1972.51,1987.0,832.41,0.156,2.92,2.37,2
1980.54,1989.0,471.87,0.094,2.67,4.197,1
1985.95,2000.0,343.76,0.031,2.54,5.777,1
1977.04,1995.0,432.2,0.0,2.64,4.574,2
1985.97,1990.0,433.78,0.0,2.64,4.578,1
1988.75,2003.0,834.29,0.0,2.92,2.384,0
2048.0,2048.0,963.27,0.219,2.98,2.126,3
2000.46,2018.0,836.91,0.109,2.92,2.39,0
1952.59,1969.0,1308.69,0.0,3.12,1.492,1
1971.81,1992.0,1005.98,0.203,3.0,1.96,3
1976.35,1990.0,356.91,0.0,2.55,5.537,2
1999.49,2028.0,506.01,0.062,2.7,3.951,3
1980.46,2015.0,1022.92,0.234,3.01,1.936,3
1981.79,1991.0,773.37,0.172,2.89,2.563,2
1992.47,2004.0,1526.62,0.062,3.18,1.305,1
1994.09,2007.0,418.54,0.0,2.62,4.764,1
1954.28,1971.0,764.75,0.078,2.88,2.555,1
1975.73,1988.0,919.96,0.109,2.96,2.148,2
1962.23,1976.0,1149.99,0.156,3.06,1.706,0
1999.46,2017.0,616.48,0.156,2.79,3.243,0
1988.75,2006.0,819.17,0.172,2.91,2.428,0
1985.67,2000.0,779.1,0.094,2.89,2.549,0
1982.18,1991.0,988.75,0.172,3.0,2.005,2
1979.08,2009.0,380.65,0.0,2.58,5.199,3
1983.05,2001.0,762.43,0.141,2.88,2.601,0
1989.32,2018.0,545.56,0.156,2.74,3.646,0
1995.83,2009.0,579.26,0.109,2.76,3.446,0
1991.65,2002.0,374.36,0.0,2.57,5.32,0
1979.12,1991.0,513.14,0.0,2.71,3.857,2
1973.18,2001.0,1252.27,0.219,3.1,1.576,3
1912.43,1946.0,1066.55,0.203,3.03,1.793,3
1965.98,2003.0,547.51,0.109,2.74,3.591,3
1959.06,1988.0,1236.92,0.25,3.09,1.584,3
1978.02,1994.0,733.08,0.109,2.87,2.698,0
1978.59,1993.0,1066.25,0.125,3.03,1.856,2
1968.1,1975.0,728.56,0.062,2.86,2.701,1
1997.51,2007.0,1321.83,0.156,3.12,1.511,1
1985.23,2006.0,546.72,0.25,2.74,3.631,0
1979.97,1992.0,804.21,0.172,2.91,2.462,2
1990.77,2023.0,1248.93,0.172,3.1,1.594,3
1978.56,1990.0,980.18,0.188,2.99,2.019,3
1976.94,1990.0,899.17,0.172,2.95,2.199,3
1963.2,1993.0,1220.7,0.125,3.09,1.608,3
1977.75,2000.0,409.14,0.0,2.61,4.834,2
1985.89,2001.0,413.12,0.094,2.62,4.807,0
1982.3,1992.0,735.32,0.109,2.87,2.696,2
1999.15,2015.0,1546.37,0.078,3.19,1.293,1
1972.46,1985.0,659.45,0.062,2.82,2.991,1
1973.6,1986.0,1626.45,0.078,3.21,1.213,1
1992.24,2005.0,665.25,0.031,2.82,2.995,2
1976.71,2000.0,605.38,0.078,2.78,3.265,1
1982.14,2018.0,619.69,0.078,2.79,3.199,0
1977.4,1989.0,733.52,0.297,2.87,2.696,3
1992.52,2010.0,1060.49,0.375,3.03,1.879,0
1950.23,1968.0,614.32,0.438,2.79,3.175,0
2011.94,2048.0,1278.53,0.172,3.11,1.574,3
1950.55,2003.0,1261.35,0.172,3.1,1.546,3
1985.22,2009.0,939.98,0.047,2.97,2.112,0
1980.8,2005.0,415.52,0.0,2.62,4.767,1
1982.56,1991.0,955.98,0.078,2.98,2.074,2
1960.15,1973.0,1088.56,0.109,3.04,1.801,1
1981.52,2000.0,1035.45,0.172,3.02,1.914,2
1975.07,1991.0,793.94,0.266,2.9,2.488,2
1956.18,1970.0,595.92,0.094,2.78,3.283,0
2025.72,2048.0,868.76,0.219,2.94,2.332,3
1979.33,1990.0,1053.93,0.141,3.02,1.878,2
1971.68,2008.0,434.04,0.0,2.64,4.543,3
1979.73,1990.0,754.4,0.031,2.88,2.624,2
2018.37,2030.0,508.6,0.094,2.71,3.968,3
1969.43,2007.0,1127.71,0.344,3.05,1.746,0
1984.41,2005.0,383.42,0.0,2.58,5.175,3
1978.98,2004.0,1289.87,0.219,3.11,1.534,3
1967.11,1990.0,1121.9,0.188,3.05,1.753,3
1973.16,1989.0,938.54,0.203,2.97,2.102,3
1956.05,1975.0,423.22,0.0,2.63,4.622,0
1985.32,1992.0,467.45,0.125,2.67,4.247,1
1966.48,2006.0,921.45,0.125,2.96,2.134,3
1989.69,2003.0,387.62,0.0,2.59,5.133,1
1986.01,2001.0,974.14,0.203,2.99,2.039,3
1992.86,2006.0,848.91,0.094,2.93,2.348,0
2010.64,2022.0,736.43,0.188,2.87,2.73,0
1975.0,1991.0,978.3,0.125,2.99,2.019,0
1983.5,2007.0,642.32,0.203,2.81,3.088,0
1978.69,1991.0,860.85,0.078,2.93,2.299,2
1983.07,1992.0,1038.01,0.125,3.02,1.91,2
2003.98,2044.0,1165.27,0.141,3.07,1.72,3
1989.15,2002.0,1031.88,0.422,3.01,1.928,0
1980.76,1990.0,389.54,0.0,2.59,5.085,1
1969.69,1988.0,954.78,0.141,2.98,2.063,2
1993.82,2019.0,461.38,0.062,2.66,4.321,3
1986.28,2001.0,545.5,0.156,2.74,3.641,0
1971.65,1989.0,869.85,0.078,2.94,2.267,2
1976.96,2021.0,1475.88,0.391,3.17,1.34,0
1977.09,1990.0,873.54,0.141,2.94,2.263,2
1980.07,1988.0,395.94,0.0,2.6,5.001,1
1975.13,1990.0,1195.11,0.203,3.08,1.653,0
1970.65,1985.0,751.69,0.266,2.88,2.622,2
1987.85,2000.0,488.7,0.156,2.69,4.068,1
1977.96,1992.0,1077.1,0.141,3.03,1.836,2
1977.37,1990.0,514.91,0.125,2.71,3.84,2
1991.75,2002.0,534.98,0.031,2.73,3.723,1
1970.86,1992.0,625.57,0.188,2.8,3.15,3
1958.7,1995.0,1136.45,0.188,3.06,1.724,3
1976.76,2000.0,975.25,0.141,2.99,2.027,2
1992.02,2002.0,450.56,0.062,2.65,4.421,1
1976.43,2010.0,1001.56,0.031,3.0,1.973,3
1973.74,1990.0,872.69,0.141,2.94,2.262,2
1930.12,1946.0,1156.78,0.188,3.06,1.669,3
1984.67,1992.0,455.59,0.031,2.66,4.356,0
1967.75,1994.0,1247.9,0.281,3.1,1.577,3
2011.9,2024.0,1438.88,0.094,3.16,1.398,1
1979.48,1991.0,1229.41,0.172,3.09,1.61,0
1990.73,2006.0,452.47,0.125,2.66,4.4,1
1983.44,2004.0,395.54,0.0,2.6,5.015,1
1982.26,1991.0,803.22,0.203,2.9,2.468,2
1973.17,1985.0,862.13,0.062,2.94,2.289,1
1968.21,1974.0,770.15,0.062,2.89,2.556,1
1998.09,2022.0,896.92,0.156,2.95,2.228,3
1979.05,1992.0,439.97,0.031,2.64,4.498,2
1970.76,1986.0,965.42,0.219,2.98,2.041,3
1975.43,1990.0,986.82,0.172,2.99,2.002,2
1975.74,2005.0,377.66,0.0,2.58,5.232,3
1962.15,2006.0,924.12,0.156,2.97,2.123,3
1978.04,1993.0,990.86,0.203,3.0,1.996,2
1969.41,1988.0,341.06,0.0,2.53,5.774,0
1974.6,1985.0,495.93,0.094,2.7,3.982,1
1980.49,1990.0,580.7,0.188,2.76,3.411,1
1980.12,1990.0,409.87,0.0,2.61,4.831,1
1995.19,2028.0,1299.71,0.141,3.11,1.535,3
1966.42,2005.0,1240.36,0.141,3.09,1.585,3
1885.82,1912.0,1196.26,0.188,3.08,1.576,3
1973.16,1986.0,584.99,0.156,2.77,3.373,2
2030.7,2048.0,756.12,0.203,2.88,2.686,3
1944.91,1955.0,542.84,0.094,2.73,3.583,1
1968.74,1976.0,1091.52,0.219,3.04,1.804,3
2022.13,2044.0,451.5,0.031,2.65,4.479,3
1988.36,2002.0,501.01,0.031,2.7,3.969,1
1980.92,1992.0,501.29,0.219,2.7,3.952,0
1983.01,2005.0,854.69,0.016,2.93,2.32,3
2029.5,2048.0,1229.05,0.484,3.09,1.651,0
2001.8,2008.0,462.49,0.0,2.67,4.328,1
1960.36,1976.0,460.7,0.0,2.66,4.255,2
1977.99,1988.0,923.3,0.125,2.97,2.142,1
1982.27,2000.0,1004.59,0.062,3.0,1.973,2
1980.16,2008.0,1438.85,0.125,3.16,1.376,0
1979.78,1993.0,1318.02,0.281,3.12,1.502,0
1979.91,1991.0,439.7,0.172,2.64,4.503,1
1975.94,1991.0,461.16,0.016,2.66,4.285,2
1979.47,1992.0,965.84,0.25,2.98,2.049,2
1978.66,1990.0,969.42,0.141,2.99,2.041,2
1964.7,2007.0,1082.9,0.109,3.03,1.814,0
1980.21,2000.0,1348.88,0.219,3.13,1.468,0
1968.75,1988.0,444.23,0.344,2.65,4.432,2
1974.27,1990.0,712.05,0.109,2.85,2.773,2
1973.95,1990.0,1017.99,0.234,3.01,1.939,2
1999.31,2024.0,1126.21,0.141,3.05,1.775,3
1983.81,1992.0,388.62,0.0,2.59,5.105,0
1963.41,1992.0,1092.1,0.234,3.04,1.798,3
1991.29,2007.0,699.4,0.078,2.84,2.847,1
1730.08,1799.0,1130.81,0.172,3.05,1.53,3
1975.91,1994.0,1184.13,0.156,3.07,1.669,3
1975.8,1991.0,376.61,0.0,2.58,5.246,1
1972.29,2007.0,226.33,0.109,2.35,8.714,3
1978.75,2000.0,1319.38,0.203,3.12,1.5,0
1980.03,2002.0,1083.68,0.109,3.03,1.827,2
1972.15,1988.0,352.65,0.0,2.55,5.592,2
1987.46,1992.0,378.6,0.0,2.58,5.249,1
1961.48,2002.0,934.23,0.188,2.97,2.1,3
1976.59,2020.0,1065.55,0.234,3.03,1.855,3
1987.72,2000.0,449.93,0.094,2.65,4.418,1
1993.38,2019.0,731.84,0.125,2.86,2.724,3
1987.8,1992.0,516.48,0.031,2.71,3.849,1
2002.79,2023.0,711.95,0.078,2.85,2.813,3
1972.74,1986.0,270.58,0.062,2.43,7.291,1
1976.6,1992.0,1058.64,0.125,3.02,1.867,0
1975.75,1993.0,1068.11,0.172,3.03,1.85,0
1984.02,2000.0,990.19,0.031,3.0,2.004,0
1978.62,1992.0,516.58,0.219,2.71,3.83,0
1983.02,2008.0,657.24,0.156,2.82,3.017,3
1975.35,1988.0,753.4,0.203,2.88,2.622,2
1976.42,1990.0,372.32,0.094,2.57,5.308,2
1978.14,1990.0,501.61,0.125,2.7,3.944,0
1979.91,1992.0,950.61,0.156,2.98,2.083,2
1982.98,2001.0,1045.17,0.047,3.02,1.897,2
1991.03,2008.0,403.26,0.0,2.61,4.937,1
1988.38,2001.0,438.88,0.0,2.64,4.531,1
1971.96,1990.0,421.54,0.0,2.62,4.678,2
1994.23,2004.0,793.72,0.25,2.9,2.513,0
1959.78,2002.0,1079.02,0.266,3.03,1.816,3
1985.46,2000.0,1149.73,0.141,3.06,1.727,2
1987.08,2002.0,1280.41,0.375,3.11,1.552,0
1980.9,1991.0,438.66,0.062,2.64,4.516,2
1977.79,1991.0,889.71,0.047,2.95,2.223,2
1987.91,2003.0,1589.04,0.141,3.2,1.251,1
1985.96,2008.0,582.71,0.109,2.77,3.408,3
1972.78,1990.0,835.65,0.047,2.92,2.361,2
1981.23,1990.0,1573.74,0.078,3.2,1.259,1
1977.86,1993.0,618.77,0.094,2.79,3.196,0
1978.61,2008.0,430.53,0.0,2.63,4.596,3
1980.81,1992.0,460.8,0.0,2.66,4.299,0
2007.79,2022.0,1284.91,0.094,3.11,1.563,1
1977.29,1992.0,787.36,0.188,2.9,2.511,2
1992.39,2005.0,478.12,0.125,2.68,4.167,1
1961.18,1972.0,610.44,0.062,2.79,3.213,1
1984.34,2022.0,425.83,0.031,2.63,4.66,3
1992.57,2018.0,1040.21,0.234,3.02,1.916,3
1976.25,1991.0,678.32,0.125,2.83,2.913,0
1975.5,1989.0,824.59,0.172,2.92,2.396,2
2004.91,2020.0,534.98,0.0,2.73,3.748,3
1986.59,2002.0,1523.49,0.062,3.18,1.304,0
1978.63,1993.0,794.52,0.141,2.9,2.49,0
1976.27,1992.0,941.95,0.188,2.97,2.098,2
1982.18,1994.0,767.78,0.078,2.89,2.582,0
1980.55,2000.0,490.28,0.125,2.69,4.04,1
1971.41,1988.0,491.29,0.0,2.69,4.013,2
1994.41,2022.0,472.22,0.125,2.67,4.223,3
1990.73,2005.0,559.87,0.312,2.75,3.556,0
1965.56,2002.0,1182.54,0.188,3.07,1.662,3
1966.87,1975.0,700.55,0.125,2.85,2.808,1
1977.08,1990.0,412.84,0.0,2.62,4.789,2
1959.69,1971.0,736.8,0.094,2.87,2.66,1
1976.7,1989.0,905.41,0.203,2.96,2.183,3
1980.4,1992.0,501.43,0.031,2.7,3.95,2
1981.72,2003.0,456.19,0.0,2.66,4.344,3
1979.73,1992.0,509.93,0.156,2.71,3.882,0
1987.99,2004.0,716.21,0.141,2.86,2.776,2
1983.4,1993.0,352.39,0.344,2.55,5.628,1
2036.94,2048.0,1070.96,0.156,3.03,1.902,3
1972.56,1989.0,753.44,0.203,2.88,2.618,2
1987.77,2005.0,766.6,0.109,2.88,2.593,2
1981.53,2001.0,714.7,0.188,2.85,2.773,2
1977.87,1992.0,272.21,0.219,2.43,7.266,2
1979.17,1993.0,987.88,0.125,2.99,2.003,2
1984.02,1990.0,438.12,0.031,2.64,4.528,1
1993.69,2003.0,464.78,0.031,2.67,4.29,1
1976.33,1991.0,1013.83,0.188,3.01,1.949,2
1974.96,1987.0,882.88,0.078,2.95,2.237,1
1987.16,2015.0,1611.98,0.109,3.21,1.233,0
1976.21,1989.0,966.28,0.078,2.99,2.045,2
1979.75,1993.0,652.51,0.094,2.81,3.034,0
1987.23,2000.0,539.63,0.375,2.73,3.683,0
1967.28,1991.0,1318.94,0.234,3.12,1.492,3
1977.34,1990.0,1067.47,0.141,3.03,1.852,2
1981.39,1992.0,1184.18,0.125,3.07,1.673,0
1986.99,2006.0,397.45,0.0,2.6,4.999,1
1974.57,2009.0,670.25,0.062,2.83,2.946,0
1977.8,1990.0,1260.08,0.0,3.1,1.57,0
1984.68,2002.0,534.92,0.109,2.73,3.71,0
