piezo_rms,piezo_peak,mic_rms,mic_zcr,mic_energy,ratio,label
1976.6,1988.0,612.38,0.156,2.79,3.228,2
1992.79,2004.0,1363.77,0.484,3.13,1.461,3
1984.42,1993.0,499.83,0.156,2.7,3.97,0
1983.24,1991.0,1551.39,0.047,3.19,1.278,2
1981.95,1992.0,1307.15,0.078,3.12,1.516,2
1974.97,1987.0,1038.57,0.469,3.02,1.902,3
1972.69,1986.0,1323.72,0.188,3.12,1.49,2
1976.36,1988.0,1524.05,0.109,3.18,1.297,2
1969.52,1986.0,1259.25,0.0,3.1,1.564,3
1981.3,1991.0,1509.54,0.438,3.18,1.313,3
1985.72,2000.0,1367.36,0.109,3.14,1.452,2
1978.83,1991.0,787.52,0.5,2.9,2.513,3
1988.93,2001.0,392.74,0.0,2.59,5.064,1
1973.92,1991.0,410.62,0.0,2.61,4.807,0
1979.35,2000.0,488.83,0.266,2.69,4.049,0
1975.03,1991.0,1645.42,0.078,3.22,1.2,1
1979.02,1989.0,998.42,0.469,3.0,1.982,2
1972.34,1976.0,1012.71,0.062,3.01,1.948,1
1974.86,1991.0,537.32,0.281,2.73,3.675,0
1973.4,1987.0,1422.86,0.094,3.15,1.387,2
1977.41,1990.0,1453.02,0.406,3.16,1.361,3
1944.79,1958.0,937.12,0.062,2.97,2.075,1
1978.2,1992.0,1690.74,0.078,3.23,1.17,1
1979.51,1990.0,490.79,0.062,2.69,4.033,2
1973.75,1990.0,527.64,0.281,2.72,3.741,0
1968.55,1975.0,1325.88,0.0,3.12,1.485,1
1973.81,1992.0,1581.46,0.109,3.2,1.248,1
1970.58,1984.0,1453.47,0.109,3.16,1.356,3
1973.06,1985.0,1489.43,0.094,3.17,1.325,2
1972.86,1992.0,517.8,0.312,2.71,3.81,0
1978.32,1987.0,1498.33,0.109,3.18,1.32,2
1978.6,1992.0,478.6,0.266,2.68,4.134,0
1975.63,1992.0,485.71,0.219,2.69,4.067,0
1982.34,1991.0,1444.8,0.047,3.16,1.372,2
1983.75,2003.0,1629.84,0.031,3.21,1.217,1
1975.23,1991.0,1541.31,0.047,3.19,1.282,2
1975.05,1993.0,515.35,0.359,2.71,3.832,0
1999.04,2008.0,805.3,0.484,2.91,2.482,3
1982.82,1992.0,1451.25,0.141,3.16,1.366,2
1984.6,1993.0,947.61,0.062,2.98,2.094,1
1980.68,1990.0,550.19,0.094,2.74,3.6,1
1983.95,2002.0,905.2,0.406,2.96,2.192,3
1980.67,1992.0,1689.39,0.078,3.23,1.172,1
1985.55,1992.0,573.14,0.141,2.76,3.464,1
1988.11,1993.0,612.18,0.062,2.79,3.248,1
1984.77,1992.0,764.26,0.0,2.88,2.597,1
1980.95,1992.0,1228.44,0.047,3.09,1.613,2
1975.04,1988.0,306.31,0.109,2.49,6.448,1
1984.13,1993.0,490.03,0.156,2.69,4.049,0
1974.18,1988.0,1536.15,0.172,3.19,1.285,2
1978.04,1988.0,556.48,0.125,2.75,3.555,1
1984.69,2000.0,496.61,0.094,2.7,3.996,1
1974.71,1991.0,410.75,0.0,2.61,4.808,0
1953.84,1963.0,1246.24,0.016,3.1,1.568,1
1949.15,1959.0,1574.72,0.016,3.2,1.238,1
1974.27,1986.0,1529.9,0.109,3.18,1.29,2
1978.56,2001.0,556.7,0.156,2.75,3.554,0
1982.21,1991.0,342.98,0.0,2.54,5.779,1
1977.37,1994.0,488.91,0.344,2.69,4.044,0
1989.83,2004.0,454.85,0.0,2.66,4.375,1
1975.46,1990.0,1654.11,0.109,3.22,1.194,2
1978.85,1990.0,811.01,0.297,2.91,2.44,3
1981.12,1991.0,1503.79,0.047,3.18,1.317,2
1980.47,1994.0,485.12,0.219,2.69,4.082,0
1973.67,1993.0,440.74,0.0,2.64,4.478,0
1991.16,2003.0,1475.71,0.141,3.17,1.349,3
1975.32,1988.0,1651.98,0.078,3.22,1.196,1
1975.48,2000.0,384.66,0.0,2.59,5.136,0
1974.37,1990.0,427.36,0.0,2.63,4.62,0
1975.14,1986.0,1266.95,0.172,3.1,1.559,1
1974.31,1991.0,542.22,0.219,2.73,3.641,0
1989.55,2003.0,461.07,0.031,2.66,4.315,1
1974.19,1991.0,545.09,0.141,2.74,3.622,0
1980.2,1989.0,1433.39,0.109,3.16,1.381,2
1957.0,1972.0,990.65,0.047,3.0,1.975,1
1975.06,1990.0,499.27,0.312,2.7,3.956,0
1984.2,2002.0,1520.3,0.016,3.18,1.305,1
1980.82,1989.0,724.84,0.422,2.86,2.733,3
1981.35,1992.0,635.07,0.25,2.8,3.12,2
1980.8,1990.0,1255.72,0.406,3.1,1.577,2
1971.54,1984.0,1331.18,0.172,3.12,1.481,3
1984.68,1992.0,1523.16,0.016,3.18,1.303,1
1976.23,1991.0,538.53,0.219,2.73,3.67,0
1978.01,1990.0,1683.93,0.078,3.23,1.175,1
1994.54,2005.0,450.5,0.0,2.65,4.427,1
1989.0,2001.0,1334.65,0.078,3.13,1.49,1
1976.99,1989.0,1640.45,0.109,3.21,1.205,1
1979.49,1994.0,386.41,0.0,2.59,5.123,0
1976.6,1986.0,406.05,0.0,2.61,4.868,1
1974.58,1991.0,538.01,0.312,2.73,3.67,0
1974.56,1985.0,483.59,0.125,2.68,4.083,2
1980.59,1991.0,1486.25,0.016,3.17,1.333,2
1967.31,1988.0,1598.78,0.109,3.2,1.231,1
1974.13,1990.0,485.2,0.156,2.69,4.069,0
1966.75,1976.0,1627.84,0.094,3.21,1.208,1
1975.03,1987.0,1420.45,0.062,3.15,1.39,2
1980.57,2000.0,505.29,0.188,2.7,3.92,0
1975.64,2001.0,536.12,0.031,2.73,3.685,0
1974.0,1986.0,1725.26,0.281,3.24,1.144,3
1973.78,1985.0,366.38,0.062,2.56,5.387,1
1974.44,1992.0,503.99,0.188,2.7,3.918,0
1989.42,2002.0,1437.44,0.016,3.16,1.384,1
1973.19,1986.0,1483.43,0.109,3.17,1.33,3
1979.4,1992.0,1615.73,0.078,3.21,1.225,1
1977.99,2005.0,1732.45,0.094,3.24,1.142,1
1986.13,1992.0,1427.19,0.141,3.15,1.392,2
1976.1,1988.0,1503.72,0.016,3.18,1.314,2
1971.29,1976.0,1591.21,0.078,3.2,1.239,1
2012.09,2022.0,1191.54,0.281,3.08,1.689,3
1990.54,2002.0,1397.86,0.359,3.15,1.424,3
1985.12,2000.0,526.82,0.25,2.72,3.768,0
1977.85,1987.0,949.77,0.094,2.98,2.082,2
1975.36,1992.0,372.92,0.062,2.57,5.297,0
1980.23,1988.0,1433.95,0.047,3.16,1.381,2
1974.54,1985.0,1253.29,0.484,3.1,1.575,3
1974.8,1991.0,611.25,0.25,2.79,3.231,0
1971.82,1987.0,1459.96,0.094,3.16,1.351,2
1956.66,1971.0,1108.74,0.094,3.04,1.765,1
1990.43,2001.0,1460.99,0.156,3.16,1.362,3
1971.43,1986.0,1490.97,0.078,3.17,1.322,2
1971.18,1977.0,1522.05,0.109,3.18,1.295,2
1977.49,1988.0,1519.01,0.109,3.18,1.302,3
1977.16,1990.0,1490.41,0.016,3.17,1.327,1
1973.76,1990.0,1351.7,0.062,3.13,1.46,1
1979.01,2001.0,462.15,0.375,2.66,4.282,0
1974.76,1992.0,543.5,0.25,2.74,3.633,0
1972.61,1977.0,1557.16,0.047,3.19,1.267,2
1981.37,1990.0,1475.96,0.297,3.17,1.342,2
1981.44,2005.0,477.61,0.25,2.68,4.149,0
1990.41,2002.0,1090.97,0.234,3.04,1.824,2
1980.3,1993.0,379.02,0.0,2.58,5.225,0
1974.47,2000.0,577.71,0.312,2.76,3.418,0
1970.03,1975.0,1596.47,0.062,3.2,1.234,1
1974.75,1990.0,549.22,0.156,2.74,3.596,0
1988.66,2000.0,1332.27,0.234,3.12,1.493,2
1979.13,1990.0,1657.45,0.031,3.22,1.194,2
1975.11,1989.0,1501.03,0.016,3.18,1.316,1
1974.68,1988.0,1590.79,0.141,3.2,1.241,1
1979.77,1989.0,1022.03,0.438,3.01,1.937,2
1979.76,1992.0,1485.86,0.125,3.17,1.332,2
1974.02,1986.0,768.34,0.359,2.89,2.569,3
1982.8,1989.0,1564.65,0.25,3.19,1.267,2
1988.61,2001.0,500.49,0.0,2.7,3.973,1
1972.9,1992.0,504.54,0.25,2.7,3.91,0
1966.87,1975.0,1495.63,0.156,3.17,1.315,3
1973.35,2001.0,587.64,0.219,2.77,3.358,0
1982.61,2000.0,549.13,0.094,2.74,3.61,0
1972.42,1985.0,1727.07,0.062,3.24,1.142,1
1992.68,2003.0,1348.81,0.188,3.13,1.477,3
1963.55,1974.0,1484.92,0.141,3.17,1.322,3
1973.0,1986.0,1442.09,0.125,3.16,1.368,3
1974.65,1993.0,563.27,0.234,2.75,3.506,0
1976.55,1988.0,1411.98,0.125,3.15,1.4,2
1980.06,1993.0,503.46,0.188,2.7,3.933,0
1980.92,2000.0,461.78,0.0,2.66,4.29,3
1990.66,2004.0,1522.92,0.094,3.18,1.307,2
2005.64,2021.0,620.72,0.016,2.79,3.231,1
1978.29,1988.0,680.26,0.391,2.83,2.908,3
1982.1,1989.0,821.54,0.297,2.91,2.413,3
1980.59,1991.0,1451.98,0.078,3.16,1.364,2
1975.39,1988.0,479.04,0.094,2.68,4.124,1
1981.32,1992.0,1485.96,0.047,3.17,1.333,2
1944.81,1957.0,713.53,0.094,2.85,2.726,1
1975.27,1986.0,1441.1,0.188,3.16,1.371,2
1974.98,1991.0,551.88,0.125,2.74,3.579,0
1981.95,1992.0,496.9,0.219,2.7,3.989,0
1991.65,2005.0,359.69,0.016,2.56,5.537,1
1984.87,1993.0,529.72,0.344,2.72,3.747,0
1977.69,1988.0,657.8,0.5,2.82,3.007,2
1977.98,1988.0,1342.15,0.141,3.13,1.474,2
1972.69,1987.0,1526.31,0.141,3.18,1.292,3
1984.54,2001.0,503.7,0.25,2.7,3.94,0
1975.33,1987.0,421.22,0.0,2.62,4.69,2
1983.19,2003.0,429.98,0.0,2.63,4.612,1
1975.66,1989.0,1274.36,0.609,3.11,1.55,3
1975.1,1992.0,502.02,0.219,2.7,3.934,0
1955.78,1969.0,1330.46,0.062,3.12,1.47,1
1945.71,1958.0,1458.64,0.156,3.16,1.334,3
1974.65,1987.0,1470.99,0.062,3.17,1.342,3
1986.38,1993.0,746.59,0.312,2.87,2.661,3
1967.99,1975.0,991.08,0.062,3.0,1.986,1
1979.29,1992.0,520.04,0.219,2.72,3.806,2
1962.07,1976.0,1544.72,0.188,3.19,1.27,3
1974.73,1992.0,394.96,0.0,2.6,5.0,0
1976.94,1990.0,722.2,0.344,2.86,2.737,3
1976.15,1988.0,710.23,0.469,2.85,2.782,3
1981.88,1992.0,508.99,0.125,2.71,3.894,0
1982.55,1991.0,1381.78,0.016,3.14,1.435,1
1977.05,1987.0,1250.87,0.172,3.1,1.581,2
1975.39,1987.0,628.82,0.0,2.8,3.141,3
1979.82,1991.0,812.64,0.344,2.91,2.436,3
1986.22,1992.0,1379.04,0.016,3.14,1.44,1
1977.68,2002.0,383.0,0.0,2.58,5.164,0
1988.18,2000.0,548.44,0.062,2.74,3.625,1
1983.13,1992.0,1613.71,0.062,3.21,1.229,1
1980.73,1988.0,1371.05,0.078,3.14,1.445,2
1976.11,1990.0,1300.94,0.188,3.11,1.519,3
1976.23,2000.0,555.56,0.25,2.74,3.557,0
1975.44,1987.0,1558.96,0.047,3.19,1.267,2
1977.23,1992.0,588.15,0.312,2.77,3.362,0
1977.18,1988.0,1345.26,0.094,3.13,1.47,2
1975.5,1992.0,533.08,0.125,2.73,3.706,0
1983.93,1993.0,406.03,0.0,2.61,4.886,0
1964.49,1975.0,1235.07,0.109,3.09,1.591,1
1975.32,1989.0,1592.25,0.078,3.2,1.241,1
1980.69,2003.0,361.11,0.0,2.56,5.485,0
1978.13,2001.0,498.52,0.062,2.7,3.968,0
1978.52,1987.0,1495.79,0.062,3.17,1.323,2
1979.68,1990.0,1640.8,0.094,3.22,1.207,1
1979.86,1992.0,381.49,0.0,2.58,5.19,0
1980.57,1993.0,1401.91,0.141,3.15,1.413,3
1975.94,1988.0,1545.8,0.062,3.19,1.278,2
1963.8,1973.0,1549.68,0.141,3.19,1.267,3
1975.36,1986.0,1454.34,0.094,3.16,1.358,2
1984.78,2002.0,513.69,0.219,2.71,3.864,0
1974.14,1990.0,423.31,0.156,2.63,4.664,0
1976.48,2002.0,469.6,0.094,2.67,4.209,0
1975.74,1987.0,1483.42,0.047,3.17,1.332,2
1977.58,1988.0,517.64,0.094,2.71,3.82,2
1978.74,2002.0,535.92,0.062,2.73,3.692,0
1980.4,1989.0,758.3,0.016,2.88,2.612,2
1972.8,1987.0,1362.46,0.5,3.13,1.448,3
1974.61,1986.0,1160.66,0.078,3.06,1.701,3
1986.08,2001.0,1561.41,0.094,3.19,1.272,2
1973.08,1986.0,1487.49,0.094,3.17,1.326,2
1981.42,1992.0,1504.61,0.078,3.18,1.317,2
1965.65,1976.0,1534.9,0.188,3.19,1.281,3
1987.87,2001.0,1487.8,0.016,3.17,1.336,1
1989.75,2002.0,822.66,0.016,2.92,2.419,1
1973.9,1987.0,1622.95,0.016,3.21,1.216,1
1972.75,1987.0,1549.79,0.141,3.19,1.273,3
1982.57,1993.0,381.62,0.0,2.58,5.195,0
1975.72,1988.0,1456.89,0.078,3.16,1.356,2
1973.99,1987.0,1539.35,0.078,3.19,1.282,2
1983.03,2002.0,1637.43,0.188,3.21,1.211,3
1980.9,1992.0,476.07,0.375,2.68,4.161,0
1975.18,1988.0,721.48,0.344,2.86,2.738,3
1984.78,2048.0,1030.88,0.453,3.01,1.925,3
1982.55,1988.0,413.01,0.031,2.62,4.8,1
1972.92,1985.0,1431.34,0.078,3.16,1.378,2
1977.79,1988.0,686.19,0.359,2.84,2.882,3
1971.8,1978.0,1644.66,0.016,3.22,1.199,1
1976.44,1989.0,1296.96,0.031,3.11,1.524,2
1958.77,1972.0,1402.96,0.109,3.15,1.396,3
1982.73,2000.0,553.34,0.156,2.74,3.583,0
1979.38,1991.0,1567.28,0.094,3.2,1.263,2
1977.81,1992.0,557.01,0.281,2.75,3.551,0
1973.22,1992.0,506.94,0.188,2.7,3.892,0
1983.06,1990.0,385.36,0.172,2.59,5.146,1
1984.61,1991.0,290.82,0.062,2.46,6.824,1
1941.12,1959.0,1031.54,0.047,3.01,1.882,1
1972.79,1986.0,1733.3,0.094,3.24,1.138,1
1986.44,1991.0,1085.37,0.031,3.04,1.83,1
1970.32,1988.0,1588.27,0.109,3.2,1.241,1
1982.75,2001.0,346.16,0.0,2.54,5.728,1
1975.85,1988.0,1534.17,0.016,3.19,1.288,1
1983.18,1989.0,768.11,0.203,2.89,2.582,1
1981.93,2001.0,421.43,0.0,2.62,4.703,0
1970.91,1984.0,1163.34,0.062,3.07,1.694,3
1994.26,2006.0,1351.98,0.031,3.13,1.475,1
1989.63,2003.0,929.72,0.344,2.97,2.14,3
1971.61,1986.0,1331.17,0.188,3.12,1.481,3
1980.09,1991.0,1452.02,0.375,3.16,1.364,3
1965.25,1986.0,1674.73,0.109,3.22,1.173,3
1984.49,1992.0,447.94,0.312,2.65,4.43,0
1974.15,1991.0,472.41,0.312,2.67,4.179,0
1985.35,1992.0,390.51,0.0,2.59,5.084,1
1973.88,1989.0,1580.05,0.203,3.2,1.249,3
1983.07,2001.0,1473.45,0.219,3.17,1.346,3
1966.02,1974.0,983.4,0.422,2.99,1.999,3
1979.07,1992.0,420.78,0.156,2.62,4.703,1
1967.03,1986.0,1491.9,0.219,3.17,1.318,3
1984.44,1991.0,1331.72,0.172,3.12,1.49,2
1974.96,1987.0,876.22,0.375,2.94,2.254,3
1974.48,1992.0,607.82,0.359,2.78,3.248,0
1986.87,2003.0,440.77,0.0,2.64,4.508,1
1981.1,1992.0,1181.79,0.062,3.07,1.676,3
1982.6,2001.0,420.51,0.312,2.62,4.715,0
1972.43,1984.0,1603.35,0.078,3.21,1.23,2
1979.35,1990.0,1187.58,0.531,3.07,1.667,3
1998.01,2007.0,1547.54,0.172,3.19,1.291,3
1982.25,2008.0,1575.29,0.094,3.2,1.258,1
1975.4,1988.0,657.75,0.391,2.82,3.003,3
1974.49,1993.0,556.51,0.25,2.75,3.548,0
1981.46,1993.0,539.6,0.25,2.73,3.672,0
1974.55,1992.0,423.77,0.0,2.63,4.659,0
2001.83,2007.0,1037.95,0.406,3.02,1.929,3
1982.46,1992.0,459.43,0.031,2.66,4.315,0
1988.93,2002.0,1608.95,0.016,3.21,1.236,1
1974.16,1987.0,1444.46,0.141,3.16,1.367,2
1980.4,1993.0,1613.38,0.078,3.21,1.227,1
1976.21,1987.0,1066.62,0.391,3.03,1.853,3
1977.51,1990.0,1473.79,0.156,3.17,1.342,3
1980.4,1989.0,422.43,0.0,2.63,4.688,1
1976.93,1988.0,1541.62,0.062,3.19,1.282,2
1992.21,2003.0,1659.81,0.047,3.22,1.2,2
2001.83,2008.0,842.1,0.391,2.93,2.377,3
1975.14,1991.0,640.98,0.031,2.81,3.081,0
1978.34,2001.0,484.55,0.266,2.69,4.083,0
1978.45,1991.0,1783.02,0.141,3.25,1.11,3
1979.01,1989.0,709.3,0.078,2.85,2.79,2
1975.56,1992.0,524.3,0.25,2.72,3.768,0
1979.54,1990.0,1595.92,0.156,3.2,1.24,2
1974.92,1993.0,488.07,0.219,2.69,4.046,0
1976.6,1992.0,530.09,0.219,2.72,3.729,0
1983.71,1993.0,489.94,0.234,2.69,4.049,0
1984.78,2003.0,483.7,0.219,2.68,4.103,0
1980.47,1993.0,590.44,0.219,2.77,3.354,0
1984.12,2000.0,505.77,0.281,2.7,3.923,0
1971.11,1977.0,1384.89,0.234,3.14,1.423,3
1975.63,1987.0,1535.45,0.125,3.19,1.287,2
1992.56,2006.0,401.77,0.062,2.6,4.959,1
1974.12,1988.0,713.24,0.5,2.85,2.768,3
1980.31,1991.0,1402.39,0.031,3.15,1.412,2
1984.36,2002.0,520.09,0.391,2.72,3.815,0
1984.93,1992.0,1278.53,0.047,3.11,1.553,2
1973.57,1985.0,1436.78,0.016,3.16,1.374,1
1979.19,1989.0,767.69,0.438,2.89,2.578,3
1975.76,1988.0,844.49,0.453,2.93,2.34,3
1978.41,1987.0,792.88,0.062,2.9,2.495,2
1993.15,2004.0,1627.58,0.031,3.21,1.225,1
1979.43,1989.0,402.2,0.0,2.6,4.922,3
1973.33,1984.0,1496.56,0.078,3.18,1.319,2
1977.89,2001.0,387.18,0.0,2.59,5.108,0
1965.24,1976.0,1484.89,0.125,3.17,1.323,3
1978.84,1989.0,1380.2,0.078,3.14,1.434,2
1972.43,1984.0,1519.51,0.078,3.18,1.298,2
1975.28,1987.0,802.08,0.391,2.9,2.463,3
1986.13,1992.0,1627.83,0.031,3.21,1.22,1
2001.38,2018.0,1501.33,0.109,3.18,1.333,2
1976.54,1989.0,604.39,0.297,2.78,3.27,2
1975.66,1992.0,518.92,0.328,2.72,3.807,0
1982.1,1993.0,501.5,0.25,2.7,3.952,0
1984.86,1992.0,478.83,0.312,2.68,4.145,0
1978.69,1989.0,1374.08,0.203,3.14,1.44,2
1977.85,1988.0,757.32,0.422,2.88,2.612,3
1990.14,2004.0,476.27,0.0,2.68,4.179,1
1975.96,1987.0,298.36,0.125,2.47,6.623,1
1982.65,1992.0,1435.84,0.359,3.16,1.381,2
1982.96,1992.0,1560.84,0.25,3.19,1.27,3
1988.75,2004.0,437.3,0.0,2.64,4.548,1
1967.71,1976.0,1413.26,0.094,3.15,1.392,3
1969.82,1976.0,1951.03,0.031,3.29,1.01,1
1959.07,1972.0,579.74,0.484,2.76,3.379,3
1979.47,1991.0,412.39,0.0,2.62,4.8,0
1974.86,1992.0,581.85,0.297,2.76,3.394,0
1977.03,1991.0,1485.75,0.109,3.17,1.331,1
1984.74,1992.0,541.8,0.094,2.73,3.663,1
1977.62,1989.0,936.15,0.312,2.97,2.112,3
1981.76,1991.0,799.13,0.25,2.9,2.48,3
1975.11,1992.0,544.4,0.094,2.74,3.628,0
1984.9,1993.0,492.58,0.219,2.69,4.03,1
1976.16,2000.0,492.31,0.219,2.69,4.014,0
1975.63,2000.0,521.54,0.359,2.72,3.788,0
1972.14,1977.0,1468.37,0.078,3.17,1.343,2
1982.9,1992.0,1526.48,0.094,3.18,1.299,2
1966.29,1984.0,1676.47,0.078,3.22,1.173,1
1980.71,1989.0,280.05,0.062,2.45,7.073,1
1974.19,1988.0,1384.42,0.094,3.14,1.426,2
1983.29,1992.0,1437.78,0.078,3.16,1.379,2
1979.15,1992.0,503.19,0.344,2.7,3.933,0
1983.09,1992.0,1587.06,0.172,3.2,1.25,3
1992.37,2004.0,1539.52,0.094,3.19,1.294,1
1976.19,1988.0,1454.99,0.047,3.16,1.358,2
1977.58,1989.0,682.61,0.219,2.83,2.897,3
1976.62,2000.0,580.81,0.125,2.76,3.403,0
1970.71,1985.0,1030.44,0.078,3.01,1.912,1
1967.77,1976.0,721.27,0.109,2.86,2.728,1
1976.36,1988.0,1520.12,0.109,3.18,1.3,2
1977.79,1993.0,1426.41,0.062,3.15,1.387,2
1956.09,1970.0,1167.65,0.156,3.07,1.675,1
1984.6,2001.0,495.95,0.281,2.7,4.002,0
1983.47,1993.0,465.33,0.219,2.67,4.263,0
1970.54,1984.0,1449.93,0.094,3.16,1.359,1
1976.37,1989.0,1510.23,0.047,3.18,1.309,2
1975.09,1992.0,1416.56,0.078,3.15,1.394,2
1971.12,1985.0,1260.2,0.156,3.1,1.564,3
1997.56,2007.0,1629.75,0.031,3.21,1.226,1
1982.71,1990.0,1407.39,0.047,3.15,1.409,2
1979.24,1990.0,1204.56,0.062,3.08,1.643,2
1980.18,1990.0,1622.95,0.031,3.21,1.22,2
1984.65,1991.0,1447.41,0.062,3.16,1.371,2
1981.81,1992.0,1588.11,0.141,3.2,1.248,1
1978.4,1994.0,497.46,0.219,2.7,3.977,0
1979.21,1989.0,1463.21,0.094,3.17,1.353,2
1966.87,1974.0,1517.05,0.141,3.18,1.297,3
1990.97,2003.0,1646.33,0.109,3.22,1.209,1
1973.1,1986.0,1413.87,0.078,3.15,1.396,2
1987.04,2001.0,608.92,0.0,2.78,3.263,1
1976.24,2001.0,575.1,0.188,2.76,3.436,0
1972.3,1986.0,1543.38,0.125,3.19,1.278,2
1980.73,1992.0,1404.78,0.094,3.15,1.41,2
1990.02,2003.0,1194.77,0.203,3.08,1.666,3
1975.52,1989.0,1459.32,0.031,3.16,1.354,2
1984.25,1994.0,445.76,0.406,2.65,4.451,0
1984.43,1992.0,411.51,0.0,2.61,4.822,1
1982.04,2000.0,500.25,0.297,2.7,3.962,0
1980.49,1989.0,830.4,0.453,2.92,2.385,3
1971.22,1976.0,825.82,0.062,2.92,2.387,1
1982.54,2006.0,1539.24,0.125,3.19,1.288,1
1978.05,1993.0,452.36,0.406,2.66,4.373,0
1981.9,1989.0,383.89,0.0,2.58,5.163,1
1974.45,1990.0,515.99,0.219,2.71,3.826,0
1972.17,1990.0,1444.94,0.109,3.16,1.365,1
1961.82,1977.0,1119.98,0.047,3.05,1.752,1
1973.42,1987.0,1607.75,0.047,3.21,1.227,2
1974.04,1987.0,1498.55,0.109,3.18,1.317,2
1954.21,1961.0,1538.48,0.109,3.19,1.27,1
1977.27,1989.0,817.56,0.406,2.91,2.419,3
1980.24,1990.0,1524.77,0.297,3.18,1.299,3
1995.79,2006.0,1347.98,0.016,3.13,1.481,1
1988.94,2004.0,1592.66,0.094,3.2,1.249,1
1977.1,1993.0,512.0,0.234,2.71,3.862,0
1979.8,1993.0,529.98,0.094,2.72,3.736,0
1981.71,1992.0,514.95,0.125,2.71,3.848,0
1980.11,2000.0,514.31,0.219,2.71,3.85,0
1973.39,1988.0,1372.87,0.094,3.14,1.437,2
1979.11,1991.0,433.79,0.0,2.64,4.562,0
1975.08,1988.0,1661.66,0.094,3.22,1.189,1
1975.5,1992.0,481.94,0.312,2.68,4.099,0
1982.29,1992.0,528.1,0.328,2.72,3.754,0
1976.52,1987.0,1907.15,0.0,3.28,1.036,1
1978.34,1989.0,1422.72,0.375,3.15,1.391,2
1981.01,1990.0,1476.33,0.047,3.17,1.342,2
1990.05,2002.0,511.22,0.016,2.71,3.893,1
1976.43,1992.0,519.21,0.281,2.72,3.807,0
1979.27,1992.0,507.28,0.328,2.71,3.902,0
1966.48,1975.0,1510.75,0.172,3.18,1.302,3
1975.35,1992.0,499.42,0.25,2.7,3.955,0
1980.45,1992.0,794.51,0.375,2.9,2.493,3
1988.5,1993.0,469.65,0.0,2.67,4.234,1
1975.47,1988.0,964.2,0.484,2.98,2.049,3
1991.51,2004.0,403.38,0.0,2.61,4.937,1
1981.33,1994.0,372.11,0.0,2.57,5.325,0
1971.27,1985.0,1537.01,0.203,3.19,1.283,3
1972.4,1989.0,1629.88,0.094,3.21,1.21,1
1976.57,1987.0,801.07,0.406,2.9,2.467,3
1975.15,1987.0,1275.42,0.578,3.11,1.549,3
1975.72,1987.0,1553.6,0.109,3.19,1.272,2
1978.57,1989.0,696.57,0.328,2.84,2.84,3
1982.43,1991.0,559.52,0.078,2.75,3.543,2
1972.86,1977.0,1452.36,0.031,3.16,1.358,2
1990.36,2002.0,1231.65,0.25,3.09,1.616,3
1974.57,1992.0,539.52,0.266,2.73,3.66,0
1988.31,1992.0,1488.27,0.062,3.17,1.336,1
1975.91,1987.0,1312.31,0.156,3.12,1.506,3
1977.62,1990.0,1500.02,0.344,3.18,1.318,2
1974.73,1986.0,936.27,0.297,2.97,2.109,3
1976.43,1987.0,727.25,0.219,2.86,2.718,3
1977.57,1987.0,1369.01,0.125,3.14,1.445,3
1981.71,1989.0,707.19,0.375,2.85,2.802,3
1983.97,1992.0,547.94,0.141,2.74,3.621,0
1981.46,1991.0,1457.52,0.062,3.16,1.359,2
1982.49,1991.0,729.15,0.016,2.86,2.719,1
1980.89,2002.0,409.54,0.0,2.61,4.837,3
1975.29,1988.0,1271.55,0.656,3.1,1.553,3
1986.4,1994.0,1285.55,0.031,3.11,1.545,1
1990.44,2002.0,1399.41,0.234,3.15,1.422,2
1995.83,2005.0,435.37,0.031,2.64,4.584,1
1974.28,1986.0,1460.21,0.156,3.16,1.352,2
1978.99,1991.0,1659.9,0.016,3.22,1.192,1
1973.95,1991.0,415.32,0.062,2.62,4.753,0
1987.57,2002.0,1596.1,0.094,3.2,1.245,1
1983.41,1991.0,401.36,0.062,2.6,4.942,1
1976.63,1987.0,1435.13,0.094,3.16,1.377,2
1971.61,1986.0,1651.23,0.031,3.22,1.194,1
1975.82,1992.0,502.44,0.219,2.7,3.932,0
1975.76,1991.0,573.77,0.125,2.76,3.443,0
1982.81,2000.0,501.73,0.219,2.7,3.952,0
1971.41,1985.0,1372.28,0.094,3.14,1.437,2
1976.74,1988.0,392.73,0.0,2.59,5.033,2
1971.78,1977.0,708.04,0.469,2.85,2.785,3
1988.54,2001.0,1590.76,0.031,3.2,1.25,1
1980.76,1991.0,401.99,0.188,2.6,4.927,1
1968.24,1986.0,1508.18,0.172,3.18,1.305,3
1985.39,1993.0,545.66,0.266,2.74,3.639,0
1995.79,2005.0,956.58,0.391,2.98,2.086,3
1990.99,2004.0,1601.07,0.109,3.2,1.244,2
1949.68,1960.0,1377.29,0.016,3.14,1.416,1
1989.19,1993.0,335.42,0.0,2.53,5.93,1
1979.52,2000.0,384.78,0.0,2.59,5.145,0
1979.96,1989.0,1464.46,0.047,3.17,1.352,2
1975.6,1989.0,1401.21,0.094,3.15,1.41,2
1977.54,2001.0,530.73,0.312,2.72,3.726,0
1973.2,1978.0,1240.02,0.078,3.09,1.591,3
1975.8,1988.0,1369.46,0.078,3.14,1.443,2
1978.6,2002.0,452.62,0.312,2.66,4.371,0
1974.94,1991.0,524.31,0.219,2.72,3.767,0
1989.86,2002.0,1387.03,0.188,3.14,1.435,2
